"id_che300","cname","car_year","car_name","car_series1","car_price"
23110,"斯柯达-昕动 2014款 1.6L 自动悦享版","2014","斯柯达","昕动","11.47"
23111,"斯柯达-昕动 2014款 1.6L 自动致享版","2014","斯柯达","昕动","12.82"
28721,"斯柯达-昕动 2016款 1.6L 手动创行版","2016","斯柯达","昕动","10.42"
28719,"斯柯达-昕动 2016款 1.6L 手动前行版","2016","斯柯达","昕动","9.37"
28722,"斯柯达-昕动 2016款 1.6L 自动创行版","2016","斯柯达","昕动","11.46"
28720,"斯柯达-昕动 2016款 1.6L 自动前行版","2016","斯柯达","昕动","10.42"
30166,"斯柯达-昕动 2016款 改款 1.4L 手动前行版","2016","斯柯达","昕动","7.29"
30167,"斯柯达-昕动 2016款 改款 1.6L 手动前行版","2016","斯柯达","昕动","8.33"
30170,"斯柯达-昕动 2016款 改款 1.6L 自动创行版","2016","斯柯达","昕动","10.42"
30168,"斯柯达-昕动 2016款 改款 1.6L 自动前行版","2016","斯柯达","昕动","9.37"
30171,"斯柯达-昕动 2016款 改款 1.6L 自动智行版","2016","斯柯达","昕动","11.46"
16016,"斯柯达-昕锐 2013款 1.4L 手动乐选型","2013","斯柯达","昕锐","8.33"
16016,"斯柯达-昕锐 2013款 1.4L 手动乐选型","2013","斯柯达","昕锐","8.34"
16017,"斯柯达-昕锐 2013款 1.4L 手动智选型","2013","斯柯达","昕锐","9.48"
16017,"斯柯达-昕锐 2013款 1.4L 手动智选型","2013","斯柯达","昕锐","9.49"
16018,"斯柯达-昕锐 2013款 1.6L 手动乐选型","2013","斯柯达","昕锐","8.85"
16018,"斯柯达-昕锐 2013款 1.6L 手动乐选型","2013","斯柯达","昕锐","8.86"
16018,"斯柯达-昕锐 2013款 1.6L 自动乐选型","2013","斯柯达","昕锐","9.9"
16020,"斯柯达-昕锐 2013款 1.6L 手动优选型","2013","斯柯达","昕锐","11.15"
16019,"斯柯达-昕锐 2013款 1.6L 手动智选型","2013","斯柯达","昕锐","10"
16019,"斯柯达-昕锐 2013款 1.6L 手动智选型","2013","斯柯达","昕锐","10.01"
16022,"斯柯达-昕锐 2013款 1.6L 自动优选型","2013","斯柯达","昕锐","12.19"
16022,"斯柯达-昕锐 2013款 1.6L 自动优选型","2013","斯柯达","昕锐","12.2"
16021,"斯柯达-昕锐 2013款 1.6L 自动智选型","2013","斯柯达","昕锐","11.04"
16021,"斯柯达-昕锐 2013款 1.6L 自动智选型","2013","斯柯达","昕锐","11.05"
24295,"斯柯达-昕锐 2015款 1.4L 手动乐选型","2015","斯柯达","昕锐","8.33"
24295,"斯柯达-昕锐 2015款 1.4L 手动乐选型","2015","斯柯达","昕锐","8.34"
24296,"斯柯达-昕锐 2015款 1.4L 手动智选型","2015","斯柯达","昕锐","9.48"
24297,"斯柯达-昕锐 2015款 1.6L 手动乐选型","2015","斯柯达","昕锐","8.85"
24297,"斯柯达-昕锐 2015款 1.6L 手动乐选型","2015","斯柯达","昕锐","8.86"
24299,"斯柯达-昕锐 2015款 1.6L 手动智选型","2015","斯柯达","昕锐","10"
24299,"斯柯达-昕锐 2015款 1.6L 手动智选型","2015","斯柯达","昕锐","10.01"
24298,"斯柯达-昕锐 2015款 1.6L 自动乐选型","2015","斯柯达","昕锐","9.9"
24300,"斯柯达-昕锐 2015款 1.6L 自动智选型","2015","斯柯达","昕锐","11.05"
24300,"斯柯达-昕锐 2015款 1.6L 自动智选型","2015","斯柯达","昕锐","11.04"
28168,"斯柯达-昕锐 2016款 1.4L 手动创行版","2016","斯柯达","昕锐","9.49"
28167,"斯柯达-昕锐 2016款 1.4L 手动前行版","2016","斯柯达","昕锐","8.33"
28167,"斯柯达-昕锐 2016款 1.4L 手动前行版","2016","斯柯达","昕锐","8.34"
28171,"斯柯达-昕锐 2016款 1.6L 手动创行版","2016","斯柯达","昕锐","10"
28171,"斯柯达-昕锐 2016款 1.6L 手动创行版","2016","斯柯达","昕锐","10.01"
28169,"斯柯达-昕锐 2016款 1.6L 手动前行版","2016","斯柯达","昕锐","8.85"
28169,"斯柯达-昕锐 2016款 1.6L 手动前行版","2016","斯柯达","昕锐","8.86"
28172,"斯柯达-昕锐 2016款 1.6L 自动创行版","2016","斯柯达","昕锐","11.04"
28172,"斯柯达-昕锐 2016款 1.6L 自动创行版","2016","斯柯达","昕锐","11.05"
28170,"斯柯达-昕锐 2016款 1.6L 自动前行版","2016","斯柯达","昕锐","9.9"
17194,"现代-新胜达(进口) 2007款 2.7 舒适型","2007","现代","胜达-进口","29.7"
17193,"现代-新胜达(进口) 2009款 2.7 豪华型","2009","现代","胜达-进口","31.98"
17192,"现代-新胜达(进口) 2009款 2.7 舒适型","2009","现代","胜达-进口","29.7"
17190,"现代-新胜达(进口) 2010款 2.4 豪华版 七座四驱","2010","现代","胜达-进口","29.72"
17189,"现代-新胜达(进口) 2010款 2.4 舒适版 七座四驱","2010","现代","胜达-进口","27.12"
17191,"现代-新胜达(进口) 2010款 2.4 至尊版 七座四驱","2010","现代","胜达-进口","30.81"
17183,"现代-新胜达(进口) 2011款 2.4 豪华版 五座两驱","2011","现代","胜达-进口","27.71"
17184,"现代-新胜达(进口) 2011款 2.4 豪华版 七座两驱","2011","现代","胜达-进口","28.32"
17180,"现代-新胜达(进口) 2011款 2.4 舒适版 五座两驱","2011","现代","胜达-进口","24.6"
17181,"现代-新胜达(进口) 2011款 2.4 舒适版 七座两驱","2011","现代","胜达-进口","25.09"
17185,"现代-新胜达(进口) 2011款 2.4 至尊版 七座两驱","2011","现代","胜达-进口","29.57"
17186,"现代-新胜达(进口) 2011款 2.4 至尊版 七座两驱","2011","现代","胜达-进口","29.57"
17171,"现代-新胜达(进口) 2012款 2.4 舒适版 五座两驱","2012","现代","胜达-进口","24.81"
17178,"现代-新胜达(进口) 2012款 2.4 豪华版 七座四驱","2012","现代","胜达-进口","30.05"
17173,"现代-新胜达(进口) 2012款 2.4 舒适版 七座四驱","2012","现代","胜达-进口","27.33"
17179,"现代-新胜达(进口) 2012款 2.4 至尊版 七座四驱","2012","现代","胜达-进口","31.13"
17179,"现代-新胜达(进口) 2012款 2.4 至尊版 七座四驱","2012","现代","胜达-进口","31.15"
1132698,"福特-新世代全顺 2009款 2.4T柴油标准型短轴中顶国III","2009","江铃","新世代全顺","19.86"
1132698,"福特-新世代全顺 2009款 2.4T柴油标准型短轴低顶","2009","江铃","新世代全顺","18.92"
1132698,"福特-新世代全顺 2009款 2.4T柴油标准型短轴低顶国III","2009","江铃","新世代全顺","18.92"
25971,"福特-新世代全顺 2015款 2.4T短轴7座中低顶豪华型客车","2015","江铃","新世代全顺","20.04"
1127510,"福特-新世代全顺 2016款 2.2T短轴7座中低顶豪华客车","2016","江铃","新世代全顺","20.75"
1127516,"福特-新世代全顺 2016款 2.4T短轴7座中低顶豪华型客车","2016","江铃","新世代全顺","20.04"
1127517,"福特-新世代全顺 2016款 2.4T短轴7座中低顶客车","2016","江铃","新世代全顺","18.94"
1127505,"福特-新世代全顺 2016款 2.2T长轴9座中顶豪华型客车","2016","江铃","新世代全顺","24.64"
8057,"广汽吉奥-星朗 2013款 1.3L 五座基本型","2013","广汽吉奥","星朗","5.53"
8056,"广汽吉奥-星朗 2013款 1.3L 七座标准型","2013","广汽吉奥","星朗","5.82"
8058,"广汽吉奥-星朗 2013款 1.3L 七座舒适型","2013","广汽吉奥","星朗","6.24"
8060,"广汽吉奥-星朗 2013款 1.5L 七座豪华型","2013","广汽吉奥","星朗","7.3"
8059,"广汽吉奥-星朗 2013款 1.5L 七座精英型","2013","广汽吉奥","星朗","6.24"
8061,"广汽吉奥-星朗 2013款 1.5L 七座至尊型","2013","广汽吉奥","星朗","8.32"
22329,"广汽吉奥-星朗 2014款 1.5L 豪华型","2014","广汽吉奥","星朗","6.24"
22328,"广汽吉奥-星朗 2014款 1.3L 舒适型","2014","广汽吉奥","星朗","5.19"
22328,"广汽吉奥-星朗 2014款1.5舒适型","2014","广汽吉奥","星朗","5.51"
22331,"广汽吉奥-星朗 2014款 1.5L 豪华型","2014","广汽吉奥","星朗","6.24"
22331,"广汽吉奥-星朗 2014款 1.5L 豪华型","2014","广汽吉奥","星朗","6.26"
22330,"广汽吉奥-星朗 2014款 1.5L 舒适型","2014","广汽吉奥","星朗","5.51"
22330,"广汽吉奥-星朗 2014款 1.5L 舒适型","2014","广汽吉奥","星朗","6.24"
22332,"广汽吉奥-星朗 2014款 1.5L 至尊型","2014","广汽吉奥","星朗","7.28"
28015,"广汽吉奥-星朗 2015款 1.5L 豪华型","2015","广汽吉奥","星朗","6.91"
28014,"广汽吉奥-星朗 2015款 1.5L 精英型","2015","广汽吉奥","星朗","6.26"
28014,"广汽吉奥-星朗 2015款 1.5L 精英型","2015","广汽吉奥","星朗","6.29"
9743,"江淮-星锐 2013款 1.9T4系舒适版","2013","江淮","星锐","14.98"
9742,"江淮-星锐 2013款 1.9T 4系星快运","2013","江淮","星锐","16.26"
9742,"江淮-星锐 2013款 1.9T4系星快运","2013","江淮","星锐","16.26"
1127525,"江淮-星锐 2017款 2.7T长轴高顶星快运多功能商用车","2017","江淮","星锐","21.71"
1127526,"江淮-星锐 2017款 2.7T长轴高顶星物流箱式运输车","2017","江淮","星锐","19.94"
8105,"广汽吉奥-星旺 2012款 1.0L超值型","2012","广汽吉奥","星旺","2.7"
8106,"广汽吉奥-星旺 2012款 1.0L精英型","2012","广汽吉奥","星旺","2.9"
31775,"广汽吉奥-星旺CL 2014款 1.2L卓越版GA4G12","2014","广汽吉奥","星旺CL","4.8"
20909,"力帆汽车-兴顺 2011款 1.0L舒适型","2011","力帆","兴顺","4.36"
12792,"力帆汽车-兴顺 2011款 1.3L豪华型","2011","力帆","兴顺","4.78"
12791,"力帆汽车-兴顺 2011款 1.3L舒适型","2011","力帆","兴顺","4.57"
10110,"吉利汽车-熊猫 2009款 1.0L 手动功夫版","2009","吉利全球鹰","熊猫","4.15"
10112,"吉利汽车-熊猫 2009款 1.0L 手动乐动版","2009","吉利全球鹰","熊猫","4.88"
10111,"吉利汽车-熊猫 2009款 1.0L 手动灵动版","2009","吉利全球鹰","熊猫","4.57"
10113,"吉利汽车-熊猫 2009款 1.0L 手动无敌版","2009","吉利全球鹰","熊猫","5.19"
10114,"吉利汽车-熊猫 2009款 1.3L 手动功夫版","2009","吉利全球鹰","熊猫","4.36"
10116,"吉利汽车-熊猫 2009款 1.3L 手动乐动版","2009","吉利全球鹰","熊猫","5.09"
10116,"吉利汽车-熊猫 2009款 1.3L 自动乐动版","2009","吉利全球鹰","熊猫","5.71"
10115,"吉利汽车-熊猫 2009款 1.3L 手动灵动版","2009","吉利全球鹰","熊猫","4.78"
10115,"吉利汽车-熊猫 2009款 1.3L 自动灵动版","2009","吉利全球鹰","熊猫","5.4"
10117,"吉利汽车-熊猫 2009款 1.3L 自动无敌版","2009","吉利全球鹰","熊猫","6.03"
10092,"吉利汽车-熊猫 2010款 1.0L 手动标准型","2010","吉利全球鹰","熊猫","3.94"
10092,"吉利汽车-熊猫 2010款 1.0L 手动标准型","2010","吉利全球鹰","熊猫","3.96"
10094,"吉利汽车-熊猫 2010款 1.0L 手动豪华型","2010","吉利全球鹰","熊猫","4.98"
10093,"吉利汽车-熊猫 2010款 1.0L 手动舒适型","2010","吉利全球鹰","熊猫","4.57"
10093,"吉利汽车-熊猫 2010款 1.0L 手动舒适型","2010","吉利全球鹰","熊猫","4.59"
10100,"吉利汽车-熊猫 2010款 爱她版 1.3L 自动标准型","2010","吉利全球鹰","熊猫","5.4"
10100,"吉利汽车-熊猫 2010款 爱她版 1.3L 自动标准型","2010","吉利全球鹰","熊猫","5.42"
10102,"吉利汽车-熊猫 2010款 爱她版 1.3L 自动豪华型","2010","吉利全球鹰","熊猫","6.03"
10101,"吉利汽车-熊猫 2010款 爱她版 1.3L 自动舒适型","2010","吉利全球鹰","熊猫","5.71"
10103,"吉利汽车-熊猫 2010款 爱她版 1.3L 自动尊贵型","2010","吉利全球鹰","熊猫","6.13"
10095,"吉利汽车-熊猫 2010款 1.3L 手动功夫版","2010","吉利全球鹰","熊猫","4.36"
10095,"吉利汽车-熊猫 2010款 1.3L 手动功夫版","2010","吉利全球鹰","熊猫","4.38"
10097,"吉利汽车-熊猫 2010款 1.3L 手动乐动版","2010","吉利全球鹰","熊猫","5.09"
10097,"吉利汽车-熊猫 2010款 1.0L 手动乐动版","2010","吉利全球鹰","熊猫","4.88"
10096,"吉利汽车-熊猫 2010款 1.0L 手动灵动版","2010","吉利全球鹰","熊猫","4.57"
10099,"吉利汽车-熊猫 2010款 领航版 1.3L 手动尊贵型","2010","吉利全球鹰","熊猫","5.82"
10106,"吉利汽车-熊猫 2010款 爱她版 1.5L 自动舒适型","2010","吉利全球鹰","熊猫","6.13"
10082,"吉利汽车-熊猫 2011款 1.0L 手动标准型","2011","吉利全球鹰","熊猫","3.95"
10082,"吉利汽车-熊猫 2011款 1.0L 手动标准型","2011","吉利全球鹰","熊猫","3.96"
10083,"吉利汽车-熊猫 2011款 1.0L 手动舒适型Ⅱ","2011","吉利全球鹰","熊猫","4.47"
10083,"吉利汽车-熊猫 2011款 1.0L 手动舒适型Ⅱ","2011","吉利全球鹰","熊猫","4.48"
10086,"吉利汽车-熊猫 2011款 1.3L 手动舒适型","2011","吉利全球鹰","熊猫","4.78"
10086,"吉利汽车-熊猫 2011款 1.3L 手动舒适型","2011","吉利全球鹰","熊猫","4.8"
10085,"吉利汽车-熊猫 2011款 1.3L 手动舒适型Ⅱ","2011","吉利全球鹰","熊猫","4.47"
10085,"吉利汽车-熊猫 2011款 1.3L 手动舒适型Ⅱ","2011","吉利全球鹰","熊猫","4.48"
10087,"吉利汽车-熊猫 2011款 1.3L 手动尊贵型","2011","吉利全球鹰","熊猫","5.82"
10087,"吉利汽车-熊猫 2011款 1.3L 手动尊贵型","2011","吉利全球鹰","熊猫","5.84"
10089,"吉利汽车-熊猫 2011款 1.3L 自动尊贵型","2011","吉利全球鹰","熊猫","5.72"
10089,"吉利汽车-熊猫 2011款 1.3L 自动尊贵型","2011","吉利全球鹰","熊猫","5.74"
10078,"吉利汽车-熊猫 2013款 1.0L 手动进取型","2013","吉利全球鹰","熊猫","4.16"
10078,"吉利汽车-熊猫 2013款 1.0L 手动进取型","2013","吉利全球鹰","熊猫","4.17"
10079,"吉利汽车-熊猫 2013款 1.0L 手动精英型","2013","吉利全球鹰","熊猫","4.58"
10079,"吉利汽车-熊猫 2013款 1.0L 手动精英型","2013","吉利全球鹰","熊猫","4.59"
21895,"吉利汽车-熊猫 2014款 CROSS 1.3L 手动进取型","2014","吉利全球鹰","熊猫","5.31"
21895,"吉利汽车-熊猫 2014款 CROSS 1.3L 手动进取型","2014","吉利全球鹰","熊猫","5.32"
21896,"吉利汽车-熊猫 2014款 CROSS 1.3L 手动精英型","2014","吉利全球鹰","熊猫","5.62"
21896,"吉利汽车-熊猫 2014款 CROSS 1.3L 手动精英型","2014","吉利全球鹰","熊猫","5.63"
21897,"吉利汽车-熊猫 2014款 CROSS 1.5L 自动进取型","2014","吉利全球鹰","熊猫","5.93"
21898,"吉利汽车-熊猫 2014款 CROSS 1.5L 自动精英型","2014","吉利全球鹰","熊猫","6.25"
21898,"吉利汽车-熊猫 2014款 CROSS 1.5L 自动精英型","2014","吉利全球鹰","熊猫","6.26"
25906,"吉利汽车-熊猫 2015款 1.0L 手动萌动版","2015","吉利全球鹰","熊猫","3.85"
25906,"吉利汽车-熊猫 2015款 1.0L 手动萌动版","2015","吉利全球鹰","熊猫","3.86"
25907,"吉利汽车-熊猫 2015款 1.0L 手动帅真版","2015","吉利全球鹰","熊猫","4.48"
25907,"吉利汽车-熊猫 2015款 1.0L 手动帅真版","2015","吉利全球鹰","熊猫","4.47"
25908,"吉利汽车-熊猫 2015款 1.5L 自动酷趣版","2015","吉利全球鹰","熊猫","5.21"
25908,"吉利汽车-熊猫 2015款 1.5L 自动酷趣版","2015","吉利全球鹰","熊猫","5.2"
31386,"吉利汽车-熊猫 2016款 1.0L AMT酷趣版","2016","吉利全球鹰","熊猫","5.2"
31388,"吉利汽车-熊猫 2016款 1.0L AMT萌动版","2016","吉利全球鹰","熊猫","4.79"
31389,"吉利汽车-熊猫 2016款 1.0L 手动萌动版","2016","吉利全球鹰","熊猫","3.85"
31389,"吉利汽车-熊猫 2016款 1.0L 手动萌动版","2016","吉利全球鹰","熊猫","3.86"
14112,"起亚-秀尔 2010款 1.6L AT GL","2010","起亚","秀尔","11.97"
14110,"起亚-秀尔 2010款 1.6L MT GL","2010","起亚","秀尔","10.82"
14113,"起亚-秀尔 2010款 1.6L AT GLS","2010","起亚","秀尔","13.12"
14113,"起亚-秀尔 2010款 1.6L AT GLS","2010","起亚","秀尔","13.14"
14111,"起亚-秀尔 2010款 1.6L MT GLS","2010","起亚","秀尔","12.07"
14111,"起亚-秀尔 2010款 1.6L MT GLS","2010","起亚","秀尔","12.1"
14114,"起亚-秀尔 2010款 1.6L AT PREMIUM","2010","起亚","秀尔","13.33"
14115,"起亚-秀尔 2010款 2.0L MT GLS","2010","起亚","秀尔","13.98"
14116,"起亚-秀尔 2010款 2.0L AT PREMIUM","2010","起亚","秀尔","15.39"
14105,"起亚-秀尔 2012款 1.6L MT GL","2012","起亚","秀尔","10.82"
14105,"起亚-秀尔 2012款 1.6L MT GL","2012","起亚","秀尔","10.84"
14107,"起亚-秀尔 2012款 1.6L AT GL","2012","起亚","秀尔","11.97"
14107,"起亚-秀尔 2012款 1.6L AT GL","2012","起亚","秀尔","11.99"
14106,"起亚-秀尔 2012款 1.6L MT GLS","2012","起亚","秀尔","12.07"
14108,"起亚-秀尔 2012款 1.6L AT GLS","2012","起亚","秀尔","13.12"
14109,"起亚-秀尔 2012款 1.6L AT PREMIUM","2012","起亚","秀尔","13.33"
14109,"起亚-秀尔 2012款 1.6L AT PREMIUM","2012","起亚","秀尔","13.35"
14101,"起亚-秀尔 2013款 1.6L MT GL","2013","起亚","秀尔","10.82"
14101,"起亚-秀尔 2013款 1.6L MT GL","2013","起亚","秀尔","10.84"
14103,"起亚-秀尔 2013款 1.6L AT GL","2013","起亚","秀尔","11.97"
14103,"起亚-秀尔 2013款 1.6L AT GL","2013","起亚","秀尔","11.99"
14102,"起亚-秀尔 2013款 1.6L MT GLS","2013","起亚","秀尔","12.1"
14104,"起亚-秀尔 2013款 1.6L AT PREMIUM","2013","起亚","秀尔","13.33"
14104,"起亚-秀尔 2013款 1.6L AT PREMIUM","2013","起亚","秀尔","13.35"
14975,"日产-轩逸 2007款 1.6 XE 舒适版","2007","日产","轩逸","14.79"
14976,"日产-轩逸 2007款 1.6 XE 舒适版","2007","日产","轩逸","14.79"
14977,"日产-轩逸 2007款 2.0 XL 科技版","2007","日产","轩逸","18.32"
14978,"日产-轩逸 2007款 2.0 XL 天窗版","2007","日产","轩逸","19.08"
21000,"日产-轩逸 2008款 1.6XE 舒适版","2008","日产","轩逸","14.79"
14974,"日产-轩逸 2008款 1.6XL 豪华版","2008","日产","轩逸","15.93"
20994,"日产-轩逸 2008款 2.0XE 舒适版","2008","日产","轩逸","17.35"
20995,"日产-轩逸 2008款 2.0XL 豪华版","2008","日产","轩逸","17.67"
20996,"日产-轩逸 2008款 2.0XL 科技版","2008","日产","轩逸","18.32"
20997,"日产-轩逸 2008款 2.0XL 致酷版","2008","日产","轩逸","19.84"
14968,"日产-轩逸 2009款 1.6XE 自动舒适版","2009","日产","轩逸","14.06"
14968,"日产-轩逸 2009款 1.6XE 自动舒适版","2009","日产","轩逸","14.08"
14966,"日产-轩逸 2009款 1.6XE 手动舒适版","2009","日产","轩逸","13.01"
14966,"日产-轩逸 2009款 1.6XE 手动舒适版","2009","日产","轩逸","13.03"
14966,"日产-轩逸 2009款 1.6XE 自动舒适版","2009","日产","轩逸","14.06"
14969,"日产-轩逸 2009款 1.6XL 自动豪华天窗版","2009","日产","轩逸","15.2"
14969,"日产-轩逸 2009款 1.6XL 自动豪华天窗版","2009","日产","轩逸","15.22"
14967,"日产-轩逸 2009款 1.6XL 手动豪华天窗版","2009","日产","轩逸","14.16"
14967,"日产-轩逸 2009款 1.6XL 手动豪华天窗版","2009","日产","轩逸","14.18"
14956,"日产-轩逸 2012款 1.6XE 手动舒适版","2012","日产","轩逸","12.41"
14957,"日产-轩逸 2012款 1.6XL 手动豪华版","2012","日产","轩逸","13.03"
14957,"日产-轩逸 2012款 1.6XL 手动豪华版","2012","日产","轩逸","11.55"
14960,"日产-轩逸 2012款 1.6XE CVT舒适版","2012","日产","轩逸","13.45"
14961,"日产-轩逸 2012款 1.6XL CVT豪华版","2012","日产","轩逸","14.08"
14962,"日产-轩逸 2012款 1.8XL 手动豪华版","2012","日产","轩逸","15.2"
14962,"日产-轩逸 2012款 1.6XL CVT豪华版","2012","日产","轩逸","14.08"
14962,"日产-轩逸 2012款 1.8XL CVT豪华版","2012","日产","轩逸","16.28"
14962,"日产-轩逸 2012款 1.6XL 手动豪华版","2012","日产","轩逸","13.03"
14963,"日产-轩逸 2012款 1.8XE CVT舒适版","2012","日产","轩逸","14.87"
14964,"日产-轩逸 2012款 1.8XL CVT豪华版","2012","日产","轩逸","16.28"
14965,"日产-轩逸 2012款 1.8XV CVT尊享版","2012","日产","轩逸","18.34"
14954,"日产-轩逸 2012款 经典 1.6XE 手动舒适版","2012","日产","轩逸","10.41"
14954,"日产-轩逸 2012款 经典 1.6XE 手动舒适版（改装天然气）","2012","日产","轩逸","10.41"
14954,"日产-轩逸 2012款 经典 1.6XE 手动舒适版","2012","日产","轩逸","10.43"
14955,"日产-轩逸 2012款 经典 1.6XL 手动豪华版","2012","日产","轩逸","11.55"
14955,"日产-轩逸 2012款 经典 1.6XL 手动豪华版（改装天然气）","2012","日产","轩逸","11.55"
14955,"日产-轩逸 2012款 经典 1.6XL 手动豪华版","2012","日产","轩逸","11.57"
14958,"日产-轩逸 2012款 经典 1.6XE 自动舒适版","2012","日产","轩逸","11.45"
14958,"日产-轩逸 2012款 经典 1.6XE 自动舒适版","2012","日产","轩逸","11.47"
14958,"日产-轩逸 2012款 经典 1.6XE 自动舒适版（改装天然气）","2012","日产","轩逸","11.47"
14959,"日产-轩逸 2012款 经典 1.6XL 自动豪华版","2012","日产","轩逸","12.6"
14959,"日产-轩逸 2012款 经典 1.6XL 自动豪华版","2012","日产","轩逸","12.62"
22600,"日产-轩逸 2014款 1.6XV CVT尊享版","2014","日产","轩逸","14.37"
22600,"日产-轩逸 2014款 1.6XV CVT尊享版","2014","日产","轩逸","14.39"
22600,"日产-轩逸2014款 1.6XV CVT尊享版","2014","日产","轩逸","14.39"
22600,"日产-轩逸 2014款 1.6XV CVT尊享版（改装天然气）","2014","日产","轩逸","14.39"
30153,"日产-轩逸 2016款 1.6XE CVT舒适版","2016","日产","轩逸","13.45"
30151,"日产-轩逸 2016款 1.6XE 手动舒适版","2016","日产","轩逸","12.41"
30154,"日产-轩逸 2016款 1.6XL CVT豪华版","2016","日产","轩逸","14.08"
30155,"日产-轩逸 2016款 1.6XL CVT尊享版","2016","日产","轩逸","14.37"
30155,"日产-轩逸 2016款 1.6XL CVT尊享版","2016","日产","轩逸","14.39"
30152,"日产-轩逸 2016款 1.6XL 手动豪华版","2016","日产","轩逸","13.03"
30156,"日产-轩逸 2016款 1.6XV CVT智享版","2016","日产","轩逸","14.58"
30156,"日产-轩逸 2016款 1.6XV CVT智享版","2016","日产","轩逸","14.6"
30157,"日产-轩逸 2016款 1.6XV CVT智尊版","2016","日产","轩逸","15.31"
30158,"日产-轩逸 2016款 1.8XL CVT豪华版","2016","日产","轩逸","16.28"
32473,"日产-轩逸 2016款 经典 1.6XE 手动领先版","2016","日产","轩逸","10.67"
32473,"日产-轩逸 2016款 经典 1.6XE 手动领先版","2016","日产","轩逸","10.64"
33079,"日产-轩逸 2016款 经典 1.6XE 手动舒适版","2016","日产","轩逸","10.41"
33079,"日产-轩逸 2016款 经典 1.6XE 手动舒适版","2016","日产","轩逸","10.43"
32472,"日产-轩逸 2016款 经典 1.6XE 自动领先版","2016","日产","轩逸","11.71"
33078,"日产-轩逸 2016款 经典 1.6XE 自动舒适版","2016","日产","轩逸","11.45"
33078,"日产-轩逸 2016款 经典 1.6XE 自动舒适版","2016","日产","轩逸","11.47"
33078,"日产-轩逸 2016款 经典 1.6XE 自动舒适版","2016","日产","轩逸","13.45"
33077,"日产-轩逸 2016款 经典 1.6XL 手动豪华版","2016","日产","轩逸","11.55"
33077,"日产-轩逸 2016款 经典 1.6XL 手动豪华版","2016","日产","轩逸","11.57"
33076,"日产-轩逸 2016款 经典 1.6XL 自动豪华版","2016","日产","轩逸","12.6"
3518,"长城-炫丽 2008款 1.3L 豪华型","2008","长城","炫丽","5.62"
3519,"长城-炫丽 2008款 1.3L 精英型","2008","长城","炫丽","6.04"
3520,"长城-炫丽 2008款 1.5VVT 豪华型","2008","长城","炫丽","6.25"
3521,"长城-炫丽 2008款 1.5VVT 精英型","2008","长城","炫丽","6.66"
3512,"长城-炫丽 2009款 1.3VVT 豪华型","2009","长城","炫丽","5.83"
3513,"长城-炫丽 2009款 1.3VVT 精英型","2009","长城","炫丽","6.25"
3515,"长城-炫丽 2009款 1.5VVT CVT豪华型","2009","长城","炫丽","7.29"
3516,"长城-炫丽 2009款 1.5VVT CVT精英型","2009","长城","炫丽","7.71"
3517,"长城-炫丽 2009款 CROSS 1.3VVT","2009","长城","炫丽","6.14"
3506,"长城-炫丽 2010款 1.3L AMT豪华型","2010","长城","炫丽","6.25"
3504,"长城-炫丽 2010款 冠军版 1.3L 豪华型","2010","长城","炫丽","6.35"
3505,"长城-炫丽 2010款 冠军版 1.3L 精英型","2010","长城","炫丽","6.77"
3510,"长城-炫丽 2010款 冠军版 1.5L 豪华型","2010","长城","炫丽","6.77"
3559,"长城-炫丽 2010款 CROSS 1.3L AMT","2010","长城","炫丽","6.56"
3559,"长城-炫丽 2010款 CROSS 1.5L 自动档","2010","长城","炫丽","7.81"
3558,"长城-炫丽 2010款 CROSS 1.3L 冠军版","2010","长城","炫丽","6.66"
3560,"长城-炫丽 2010款 CROSS 1.5L 冠军版","2010","长城","炫丽","7.08"
3555,"长城-炫丽 2011款 CROSS 1.3L AMT","2011","长城","炫丽","6.77"
3554,"长城-炫丽 2011款 CROSS 1.3L MT","2011","长城","炫丽","6.35"
3554,"长城-炫丽 2011款 CROSS 1.3L MT","2011","长城","炫丽","6.36"
3557,"长城-炫丽 2011款 CROSS 1.5L AMT","2011","长城","炫丽","6.98"
3556,"长城-炫丽 2011款 CROSS 1.5L MT","2011","长城","炫丽","6.56"
3556,"长城-炫丽 2011款 CROSS 1.5L MT","2011","长城","炫丽","6.57"
19968,"雪铁龙-C2 2006款 1.6L MT EX","2006","雪铁龙","雪铁龙C2","9.99"
17638,"雪铁龙-C2 2008款 1.4 MT SX","2008","雪铁龙","雪铁龙C2","8.11"
17642,"雪铁龙-C2 2008款 1.6L MT EX","2008","雪铁龙","雪铁龙C2","9.99"
17639,"雪铁龙-C2 2008款 VTS 1.4L MT SX","2008","雪铁龙","雪铁龙C2","8.24"
17639,"雪铁龙-C2 2008款 VTS 1.4L MT SX","2008","雪铁龙","雪铁龙C2","8.22"
17641,"雪铁龙-C2 2008款 VTS 1.6L MT SX","2008","雪铁龙","雪铁龙C2","9.26"
17644,"雪铁龙-C2 2008款 VTS 1.4L MT SX","2008","雪铁龙","雪铁龙C2","8.22"
17636,"雪铁龙-C2 2010款 1.4L 手动舒适型","2010","雪铁龙","雪铁龙C2","7.49"
17637,"雪铁龙-C2 2010款 1.4L 手动运动型","2010","雪铁龙","雪铁龙C2","7.7"
17633,"雪铁龙-C2 2012款 1.4L 手动舒适型","2012","雪铁龙","雪铁龙C2","7.49"
