"car_id","car_name","car_year","car_restyle","car_series1","car_series3","benchi","car_drive","qx_name1","qx_name2","car_door","car_liter_wu","car_desc","car_auto","car_site","car_oil","car_discharge_standard","car_hp","car_height_t","car_wheelbase","car_engine","car_engine1","car_OBD","car_discharge","car_price","car_model_name"
22246,"一汽",2008,"","佳宝","","","","无","V80","","1.1","","手动","空调型","","","","","","CA6361","","","国三",2.78,"2008款 佳宝V80 CA6361 1.1 手动 无空调"
22247,"一汽",2008,"","佳宝","","","","","V80","","1.1","","手动","空调型","","","","","","CA6361","","","国三",2.98,"2008款 佳宝V80 CA6361 1.1 手动 带空调"
22248,"一汽",2008,"","佳宝","","","","无","V80","","1.1","","手动","空调型","","","","","","CA6371","","","国三",3.45,"2008款 佳宝V80 CA6371 1.1 手动 无空调"
22249,"一汽",2008,"","佳宝","","","","","V80","","1.1","","手动","空调型","","","","","","CA6371","","","国三",3.85,"2008款 佳宝V80 CA6371 1.1 手动 带空调"
22255,"一汽",2014,"","佳宝","","","","标准","V80","","1.5L","","手动","","","","","","","","","","国四",4.39,"2014款 佳宝V80 1.5L 手动 标准型"
22256,"一汽",2014,"","佳宝","","","","标准","V80 BUS","","1.5L","","手动","","","","","","","","","","国四",4.59,"2014款 佳宝V80 1.5L 手动 BUS标准型"
22257,"一汽",2014,"","佳宝","","","","舒适","V80","","1.5L","","手动","","","","","","","","","","国四",4.69,"2014款 佳宝V80 1.5L 手动 舒适型"
22258,"一汽",2014,"","佳宝","","","","舒适","V80 BUS","","1.5L","","手动","","","","","","","","","","国四",4.89,"2014款 佳宝V80 1.5L 手动 BUS舒适型"
22259,"一汽",2014,"","佳宝","","","","豪华","V80","","1.5L","","手动","","","","","","","","","","国四",5.29,"2014款 佳宝V80 1.5L 手动 豪华型"
22260,"本田",2010,"","雅阁-进口","COUPE","","","","LX S","","2.4","","手动","","","","","","","","","","欧四",30,"2010款 雅阁(进口) Coupe 2.4 LX S 手动"
22261,"本田",2010,"","雅阁-进口","COUPE","","","","LX S","","2.4","","自动","","","","","","","","","","欧四",31.1,"2010款 雅阁(进口) Coupe 2.4 LX S 自动"
22262,"本田",2010,"","雅阁-进口","COUPE","","","","EX L","","3.5","","","","","","","","","","","","欧四",39.2,"2010款 雅阁(进口) Coupe 3.5 EX L"
22263,"本田",2010,"","雅阁-进口","","","两驱","","CROSSTOUR","","3.5","","","","","","","","","","","","欧四",39.32,"2010款 雅阁(进口) Crosstour 3.5 两驱"
22264,"本田",2010,"","雅阁-进口","","","四驱","","CROSSTOUR","","3.5","","","","","","","","","","","","欧四",43.15,"2010款 雅阁(进口) Crosstour 3.5 四驱"
22265,"本田",2008,"","雅阁-进口","COUPE","","","","LX S","","2.4","","手动","","","","","","","","","","欧四",30,"2008款 雅阁(进口) Coupe 2.4 LX S 手动"
22266,"本田",2008,"","雅阁-进口","COUPE","","","","LX S","","2.4","","自动","","","","","","","","","","欧四",31.1,"2008款 雅阁(进口) Coupe 2.4 LX S 自动"
22267,"永源",2009,"","风景线","","","","","","","1.6","","手动","","","","","","","","","","国四",8.38,"2009款 风景线 1.6 手动"
22268,"永源",2009,"","风景线","","","","钻石","","","1.6","","手动","","","","","","","","","","国四",7.68,"2009款 风景线 1.6 手动 钻石版"
22269,"永源",2009,"","风景线","","","","蓝钻","","","1.6","","手动","","","","","","","","","","国四",8.98,"2009款 风景线 1.6 手动 蓝钻版"
22270,"永源",2009,"","风景线","","","","钻石","","","2.0","","手动","","","","","","","","","","国四",8.28,"2009款 风景线 2.0 手动 钻石版"
22271,"永源",2009,"","风景线","","","","蓝钻","","","2.0","","手动","","","","","","","","","","国四",9.58,"2009款 风景线 2.0 手动 蓝钻版"
22272,"华泰",2008,"","特拉卡","","","两驱","","","","2.5","","自动","","","","","","","","","","欧二",18.96,"2008款 特拉卡 2.5 自动 两驱自动"
22280,"雷克萨斯",2005,"","雷克萨斯GS","","","","基本","300","","3.0L","","自动","","","","","","","","","","欧四",61.8,"2005款 雷克萨斯GS 300 3.0L 自动 基本型"
22281,"雷克萨斯",2005,"","雷克萨斯GS","","","","","300","","3.0L","","自动","","","","","","","","","","欧四",68.8,"2005款 雷克萨斯GS 300 3.0L 自动"
22288,"起亚",2014,"","起亚K5","","","","","TURBO","","2.0T","","自动","","","","","","","","","","京五",20.28,"2014款 起亚K5 2.0T 自动 Turbo"
22295,"丰田",2003,"","红杉","","","","","SR5","","4.7L","","","","","","","","","","","","欧四",82.5,"2003款 红杉 4.7L SR5"
22297,"广汽吉奥",2012,"","财运100","加长厢","","","舒适","","","2.2T","","","","莱动柴油","","","","","","","","国三",5.69,"2012款 财运100 2.2T莱动柴油舒适型加长货箱"
22312,"广汽吉奥",2009,"","财运100","短厢","","","豪华","","","2.8T","","","","VE泵柴油","","","","","","","","国三",6.58,"2009款 财运100 2.8T-VE泵柴油豪华型短货箱"
22313,"广汽吉奥",2009,"","财运100","中厢","","","豪华","","","2.8T","","","","VE泵柴油","","","","","","","","国三",6.58,"2009款 财运100 2.8T-VE泵柴油豪华型中货箱"
22314,"广汽吉奥",2009,"","财运100","长厢","","","豪华","","","2.8T","","","","VE泵柴油","","","","","","","","国三",6.58,"2009款 财运100 2.8T-VE泵柴油豪华型长货箱"
22315,"广汽吉奥",2009,"","财运100","短厢","","","经济","","","2.2T","","","","莱动柴油","","","","","","","","国三",5.39,"2009款 财运100 2.2T莱动柴油经济型短货箱"
22316,"广汽吉奥",2009,"","财运100","中厢","","","经济","","","2.2T","","","","莱动柴油","","","","","","","","国三",5.39,"2009款 财运100 2.2T莱动柴油经济型中货箱"
22317,"广汽吉奥",2009,"","财运100","长厢","","","经济","","","2.2T","","","","莱动柴油","","","","","","","","国三",5.39,"2009款 财运100 2.2T莱动柴油经济型长货箱"
22318,"广汽吉奥",2009,"","财运100","短厢","","","标准","","","2.2T","","","","莱动柴油","","","","","","","","国三",6.03,"2009款 财运100 2.2T莱动柴油标准型短货箱"
22319,"广汽吉奥",2009,"","财运100","中厢","","","标准","","","2.2T","","","","莱动柴油","","","","","","","","国三",6.03,"2009款 财运100 2.2T莱动柴油标准型中货箱"
22320,"广汽吉奥",2009,"","财运100","长厢","","","标准","","","2.2T","","","","莱动柴油","","","","","","","","国三",6.03,"2009款 财运100 2.2T莱动柴油标准型长货箱"
22321,"广汽吉奥",2009,"","财运100","短厢","","","经济","","","2.2L","","","","汽油","","","","","","","","国四",5.69,"2009款 财运100 2.2L汽油经济型短货箱"
22322,"广汽吉奥",2009,"","财运100","中厢","","","经济","","","2.2L","","","","汽油","","","","","","","","国四",5.69,"2009款 财运100 2.2L汽油经济型中货箱"
22323,"广汽吉奥",2009,"","财运100","长厢","","","经济","","","2.2L","","","","汽油","","","","","","","","国四",5.69,"2009款 财运100 2.2L汽油经济型长货箱"
22324,"广汽吉奥",2009,"","财运100","短厢","","","标准","","","2.2L","","","","汽油","","","","","","","","国四",6.28,"2009款 财运100 2.2L汽油标准型短货箱"
22325,"广汽吉奥",2009,"","财运100","中厢","","","标准","","","2.2L","","","","汽油","","","","","","","","国四",6.28,"2009款 财运100 2.2L汽油标准型中货箱"
22326,"广汽吉奥",2009,"","财运100","长厢","","","标准","","","2.2L","","","","汽油","","","","","","","","国四",6.28,"2009款 财运100 2.2L汽油标准型长货箱"
22327,"广汽吉奥",2014,"","星朗","","","","公务","","","1.5L","","","","","","","","","","","","国四",10.88,"2014款 星朗 1.5L 公务舱"
22333,"丰田",2007,"","汉兰达-进口","","","","","","","3.3L","","自动","7座","","","","","","","","","欧三",40,"2007款 汉兰达(进口) 3.3L 自动 7座"
22334,"丰田",2007,"","汉兰达-进口","","","","","","","3.3L","","自动","5座","","","","","","","","","欧三",40,"2007款 汉兰达(进口) 3.3L 自动 5座"
22335,"克莱斯勒",2014,"","克莱斯勒300C-进口","","","","卓越","","","3.0L","","自动","","","","","","","","","","欧四",39.99,"2014款 克莱斯勒300C(进口) 3.0L 手自一体 卓越版"
22344,"丰田",2012,"","坦途","","","","标配","","","5.7L","","自动","","","","","","","","","","欧四",50,"2012款 坦途 5.7L 自动 标配"
22345,"丰田",2012,"","坦途","","","","高配","","","5.7L","","自动","","","","","","","","","","欧四",61,"2012款 坦途 5.7L 自动 高配"
22349,"凯迪拉克",2014,"","凯迪拉克XTS","","","","博鳌行政","","","","28T","","","","","","","","","","","京五",39.99,"2014款 凯迪拉克XTS 28T 博鳌行政版"
22354,"马自达",2014,"","马自达6","","","","经典","","","2.0L","","","","","","","","","","","","京五",13.98,"2014款 马自达6 2.0L 经典型"
22362,"雪佛兰",2014,"","创酷","","","","变形金刚限量","SX","","1.4T","","自动","","","","","","","","","","国五",16.39,"2014款 创酷 1.4T SX AT 变形金刚限量版"
22380,"力帆",2014,"","力帆330","","","","舒适","","","1.3L","","手动","","","","","","","","","","国五",4.18,"2014款 力帆330 1.3L 手动舒适型"
22382,"丰田",2007,"","丰田佳美-进口","","","","","","","2.4","","自动","","","","","","","","","","欧四",33.68,"2007款 丰田佳美(进口) 2.4 自动版"
22383,"丰田",2004,"","丰田佳美-进口","","","","","","","2.4","","自动","","","","","","","","","","欧三",33.68,"2004款 丰田佳美(进口) 2.4 自动版"
22389,"奔驰",2009,"","奔驰CLS","","CLS350","","","","","3.5L","","","","","","","","","","","","欧四",105.8,"2009款 奔驰CLS级 CLS350 3.5L"
22390,"奔驰",2009,"","奔驰CLS","","CLS500","","","","","5.0L","","","","","","","","","","","","欧四",149.8,"2009款 奔驰CLS级 CLS500 5.0L"
22391,"奔驰",2009,"","奔驰CLSAMG","","CLS63","","","","","","","","","","","","","","","","","欧四",179.8,"2009款 奔驰CLS级AMG CLS63"
22392,"奔驰",2010,"","奔驰CLS","","CLS300","","","","","3.0L","","","","","","","","","","","","欧四",79.8,"2010款 奔驰CLS级 CLS300 3.0L"
22393,"奔驰",2010,"","奔驰CLS","","CLS350","","","","","3.5L","","","","","","","","","","","","欧四",119.8,"2010款 奔驰CLS级 CLS350 3.5L"
22394,"奔驰",2011,"","奔驰GL","","GL500","","","","","","","","","","","","","","","","","欧四",168,"2011款 奔驰GL级 GL500"
22396,"奔驰",2009,"","奔驰R","","R500","","","L GRANDEDITION","","","4MATIC","","6座","","","","","","","","","欧四",121.2,"2009款 奔驰R级 R500L 4MATIC GrandEdition 6座"
22397,"奔驰",2014,"","奔驰E-进口","敞篷","E260","","","","","","","","","","","","","","","","","欧五",71.8,"2014款 奔驰E级(进口) E260 敞篷轿跑车"
22399,"奔驰",2014,"","奔驰E-进口","敞篷","E400","","","","","","","","","","","","","","","","","京五",84.8,"2014款 奔驰E级(进口) E400 敞篷版"
22400,"奔驰",2004,"","奔驰C-进口","","C200","","时尚","K","","1.8T","","自动","","","","","","","","","","欧四",39.8,"2004款 奔驰C级(进口) C200K 1.8T 自动 时尚型"
22402,"奔驰",2004,"","奔驰G","","G500","","","","","5.0L","","","5座","","","","","","","","","欧四",138.5,"2004款 奔驰G级 G500 5.0L 5座"
22403,"奔驰",2011,"","奔驰S","","S300","","","L","","","","","","","","","","","","","","欧四",130.8,"2011款 奔驰S级 S300L"
22404,"奔驰",2011,"","奔驰S","","S350","","","L","","","4MATIC","","","","","","","","","","","欧四",169.8,"2011款 奔驰S级 S350L 4MATIC"
22405,"奔驰",2011,"","奔驰ML","","ML350","","","","","","4MATIC","","","","","","","","","","","欧四",122.8,"2011款 奔驰ML级 ML350 4MATIC"
22406,"奔驰",2011,"","奔驰G","","G500","","","CABRIO","","","","","","","","","","","","","","欧四",258,"2011款 奔驰G级 G500 Cabrio"
22407,"奔驰",2011,"","奔驰S","","S500","","","L","","","4MATIC","","","","","","","","","","","欧四",239.8,"2011款 奔驰S级 S500L 4MATIC"
22408,"奔驰",2011,"","奔驰ML","","ML500","","","","","","4MATIC","","","","","","","","","","","欧四",174.8,"2011款 奔驰ML级 ML500 4MATIC"
22409,"奔驰",2011,"","奔驰S","","S600","","","L","","","","","","","","","","","","","","欧四",295,"2011款 奔驰S级 S600L"
22411,"奔驰",2013,"","斯宾特","","","","白金","","","3.0L","","","10座","","","","","","","","","欧四",168,"2013款 斯宾特 3.0L 白金版 10人座"
22412,"奔驰",2013,"","斯宾特","","","","白金","","","3.0L","","","7座","","","","","","","","","欧四",165,"2013款 斯宾特 3.0L 白金版 7人座"
22413,"奔驰",2011,"","斯宾特","","","","标准","A1","","","","","","","","","","","","","","欧四",90.88,"2011款 斯宾特 A1 标准版"
22414,"奔驰",2011,"","斯宾特","","","","商务","A1","","","","","","","","","","","","","","欧四",128.8,"2011款 斯宾特 A1 商务版"
22415,"奔驰",2011,"","斯宾特","","","","豪华","A1","","","","","","","","","","","","","","欧四",148.8,"2011款 斯宾特 A1 豪华版"
22416,"奔驰",2011,"","斯宾特","","","","豪华","A2","","","","","","","","","","","","","","欧四",158.8,"2011款 斯宾特 A2 豪华版"
22417,"奔驰",2011,"","斯宾特","","","","豪华","A3","","","","","","","","","","","","","","欧四",168.8,"2011款 斯宾特 A3 豪华版"
22418,"奔驰",2011,"","斯宾特","","","","豪华","A8","","","","","","","","","","","","","","欧四",178.8,"2011款 斯宾特 A8 豪华版"
22419,"奔驰",2009,"","斯宾特","","","","豪华改装车","","","","","","","","","","","","","","","欧四",50,"2009款 斯宾特 豪华改装车"
22420,"奔驰",2009,"","斯宾特","","","","","","","3.5","","","16座","","","","","","","","","欧四",70,"2009款 斯宾特 3.5 16座"
22421,"奔驰",2009,"","斯宾特","","","","","","","3.5","","","10座","","","","","","","","","欧四",88,"2009款 斯宾特 3.5 10座"
22422,"奔驰",2009,"","斯宾特","","","","","","","3.5","","","13座","","","","","","","","","欧四",92,"2009款 斯宾特 3.5 13座"
22423,"奔驰",2009,"","斯宾特","","","","","","","3.5","","","20座","","","","","","","","","欧四",110,"2009款 斯宾特 3.5 20座"
22424,"奔驰",2009,"","斯宾特","","","","贵族","","","3.5","","","","","","","","","","","","欧四",168,"2009款 斯宾特 3.5 贵族"
22433,"欧宝",2010,"","雅特","","","","","GTC","","1.8L","","自动","","","","","","","","","","欧四",25.5,"2010款 雅特GTC 1.8L 自动"
22434,"欧宝",2010,"","雅特","","","","全景风挡","GTC","","","","","","","","","","","","","","欧四",27.8,"2010款 雅特GTC 全景风挡版"
22435,"欧宝",2010,"","雅特","敞篷","","","","TWIN TOP","","","","","","","","","","","","","","欧四",36.98,"2010款 雅特Twin Top 硬顶敞篷跑车"
22436,"欧宝",2010,"","雅特","","","","标准配置","A","","","","","","","","","","","","","","欧四",25.5,"2010款 雅特A+ 标准配置"
22437,"欧宝",2010,"","雅特","","","","豪华配置","A","","","","","","","","","","","","","","欧四",27.7,"2010款 雅特A+ 豪华配置"
22438,"欧宝",2010,"","雅特","","","","","GTC","五门","1.8L","","自动","","","","","","","","","","欧四",23.98,"2010款 雅特GTC 1.8L 自动 5门版"
22444,"宝马",2006,"","宝马3系-进口","","","","典雅","320I","","2.0L","","","","","","","","","","","","国五",29.9,"2006款 宝马3系(进口) 320i 2.0L 典雅型"
22445,"宝马",2005,"","宝马3系-进口","","","","","320I E90","","2.0L","","","","","","","","","","","","欧四",24,"2005款 宝马3系(进口) 320i 2.0L E90"
22446,"宝马",2005,"","宝马3系-进口","","","","","325I E90","","2.5L","","","","","","","","","","","","欧四",45,"2005款 宝马3系(进口) 325i 2.5L E90"
22447,"宝马",2004,"","宝马3系-进口","","","","","330CI","","3.0L","","","","","","","","","","","","欧三",63.5,"2004款 宝马3系(进口) 330Ci 3.0L"
22477,"奥迪",2003,"","奥迪A4-进口","","","","","","","2.0L","","","","","","","","","","","","欧四",42.8,"2003款 奥迪A4(进口) 2.0L"
22478,"奥迪",2003,"","奥迪A4-进口","敞篷","","","","","","3.0L","","","","","","","","","","","","欧四",78,"2003款 奥迪A4(进口) 3.0L 敞篷版"
22479,"奥迪",2008,"","奥迪A6L","","","","奥运限量","","","2.0T","","","","","","","","","","","","欧四",34.3,"2008款 奥迪A6L 2.0T 奥运限量版"
22484,"奥迪",2008,"","奥迪A6L","","","","尊享","","","3.2","","自动","","","","","","","","","","欧四",67.57,"2008款 奥迪A6L 3.2 CVT 尊享型"
22486,"奥迪",2008,"","奥迪A6L","","","四驱","至尊旗舰","","","4.2","","","","","","","","","","","","欧四",85.33,"2008款 奥迪A6L 4.2 四驱至尊旗舰型"
22487,"永源",2005,"","永源A380","","","","简配","","","2.0L","","手动","","","","","","","","","","国四",7.98,"2005款 永源A380 2.0L 手动简配型"
22488,"永源",2006,"","永源A380","","","","简配","","","2.4L","","手动","","","","","","","","","","国二",8.98,"2006款 永源A380 2.4L 手动简配型"
22489,"永源",2008,"","永源A380","","","","钻石","","","1.6L","","手动","","","","","","","","","","国四",8.78,"2008款 永源A380 1.6L 手动钻石型"
22490,"永源",2008,"","永源A380","","","","精英","","","1.6L","","手动","","","","","","","","","","国四",8.18,"2008款 永源A380 1.6L 手动精英型"
22491,"永源",2008,"","永源A380","","","","钻石","","三门","1.6L","","手动","","","","","","","","","","国四",7.68,"2008款 永源A380 1.6L 手动3门钻石型"
22492,"永源",2008,"","永源A380","","","","钻石","","","2.0L","","手动","","","","","","","","","","国四",9.38,"2008款 永源A380 2.0L 手动钻石型"
22493,"永源",2008,"","永源A380","","","","精英","","","2.0L","","手动","","","","","","","","","","国四",8.78,"2008款 永源A380 2.0L 手动精英型"
22494,"永源",2008,"","永源A380","","","","钻石","","三门","2.0L","","手动","","","","","","","","","","国四",8.28,"2008款 永源A380 2.0L 手动3门钻石型"
22495,"野马",2014,"","野马F12","","","","","","","1.5L","","手动","","","","","","","","","","国四",4.98,"2014款 野马F12 1.5L 手动"
22496,"野马",2014,"","野马F12","","","","","","","1.6L","","自动","","","","","","","","","","国四",6.28,"2014款 野马F12 1.6L CVT"
22497,"雪佛兰",2009,"","乐驰","","","","优越","","","1.2L","","手动","","","","","","","","","","国四",4.28,"2009款 乐驰 1.2L 手动 优越型"
22498,"雪佛兰",2009,"","乐驰","","","","活力","","","1.2L","","手动","","","","","","","","","","国四",4.58,"2009款 乐驰 1.2L 手动 活力型"
22520,"东风",2014,"","御风","物流车","","","御利宝标配","","","2.5T","","","","","","","中顶","短轴","ZD25","","","国四",14.28,"2014款 御风 2.5T 御利宝物流车 标配 短轴 中顶 ZD25"
2253,"奔驰",2011,"","唯雅诺-进口","","","","","CDI","","2.2","","手动","","","","","","","","","","欧五",45,"2011款 唯雅诺(进口) 2.2 MT CDI"
22531,"一汽",2014,"","佳宝","","","","标准","V80 MPV","","1.5L","","","","","","","","","","","","国四",4.39,"2014款 佳宝V80 1.5L MPV版标准型"
22532,"一汽",2014,"","佳宝","","","","标准","V80 BUS","","1.5L","","","","","","","","","","","","国四",4.64,"2014款 佳宝V80 1.5L BUS版标准型"
22533,"一汽",2014,"","佳宝","","","","舒适","V80 MPV","","1.5L","","","","","","","","","","","","国四",4.69,"2014款 佳宝V80 1.5L MPV版舒适型"
22535,"一汽",2014,"","佳宝","","","","舒适","V80 BUS","","1.5L","","","","","","","","","","","","国四",4.94,"2014款 佳宝V80 1.5L BUS版舒适型"
22536,"一汽",2014,"","佳宝","","","","全能标准","V80L","","1.5L","","","","","","","","","","","","国四",4.99,"2014款 佳宝V80L 1.5L 全能版标准型"
22538,"一汽",2014,"","佳宝","","","","全能舒适","V80L","","1.5L","","","","","","","","","","","","国四",5.29,"2014款 佳宝V80L 1.5L 全能版舒适型"
22539,"一汽",2014,"","佳宝","","","","豪华","V80 MPV","","1.5L","","","","","","","","","","","","国四",5.29,"2014款 佳宝V80 1.5L MPV版豪华型"
2254,"奔驰",2011,"","唯雅诺-进口","","","","时尚","","","3.5L","","自动","7座","","","","","","","","","欧四",86.8,"2011款 唯雅诺(进口) 3.5L 时尚型 5速手自一体 7座"
22541,"夏利",2010,"","夏利A佳","两厢","","","北京特供","","","1.0L","","","","","","","","","","","","国四",2.88,"2010款 夏利A+ 1.0L 两厢北京特供版"
22542,"奥迪",2014,"","奥迪TT","COUPE","TT","","悦尚","","","","45TFSI","","","","","","","","","","","欧四",52.94,"2014款 奥迪TT TT Coupe 45 TFSI 悦尚型"
22543,"奥迪",2014,"","奥迪TT","COUPE","TT","","劲动","","","","45TFSI","","","","","","","","","","","欧四",53.5,"2014款 奥迪TT TT Coupe 45 TFSI 劲动型"
22544,"奥迪",2014,"","奥迪TT","COUPE","TT","","悦尚","","QUATTRO","","45TFSI","","","","","","","","","","","欧四",55.54,"2014款 奥迪TT TT Coupe 45 TFSI quattro 悦尚型"
22545,"奥迪",2014,"","奥迪TT","COUPE","TT","","劲动","","QUATTRO","","45TFSI","","","","","","","","","","","欧四",56.1,"2014款 奥迪TT TT Coupe 45 TFSI quattro 劲动型"
22546,"玛莎拉蒂",2004,"","玛莎拉蒂总裁","","","","旗舰","","","4.2L","","","","","","","","","","","","欧三",190,"2004款 玛莎拉蒂总裁 4.2L 旗舰版"
22547,"悍马",2004,"","悍马H2","","","","","","","6.0","","自动","","","","","","","","","","欧四",118,"2004款 悍马H2 6.0 AT"
22548,"北汽制造",2005,"","战旗","","","","角斗士","","","2.2L","","","","","","","","","","","","国三",6.88,"2005款 战旗 2.2L 角斗士"
2255,"奔驰",2011,"","唯雅诺-进口","","","","时尚","","","3.5L","","自动","6座","","","","","","","","","欧四",86.8,"2011款 唯雅诺(进口) 3.5L 时尚型 5速手自一体 6座"
22557,"奇瑞",2006,"","旗云","","","","都市标准","","","1.6L","","","","","","","","","","","","国二",5.98,"2006款 旗云 都市版 1.6L 标准型"
22558,"奇瑞",2006,"","旗云","","","","运动精英","","","1.6L","","","","","","","","","","","","国三",8.58,"2006款 旗云 运动版 1.6L 精英型"
22575,"日产",2011,"","日产ZN6493","","","两驱","标准","","","2.4L","","手动","","","","","","","","","","京五",14.88,"2011款 日产ZN6493 2.4L 手动 两驱标准型"
22577,"日产",2011,"","日产ZN6493","","","两驱","高级","","","2.4L","","手动","","","","","","","","","","京五",16.38,"2011款 日产ZN6493 2.4L 手动 两驱高级型"
22579,"日产",2011,"","日产ZN6493","","","四驱","标准","","","2.4L","","手动","","","","","","","","","","京五",18.38,"2011款 日产ZN6493 2.4L 手动 四驱标准型"
2258,"奔驰",2010,"","唯雅诺-进口","","","","商务豪华","","","3.0","","","","","","","","","","","","欧四",72,"2010款 唯雅诺(进口) 3.0 商务豪华版"
22581,"日产",2011,"","日产ZN6493","","","四驱","高级","","","2.4L","","手动","","","","","","","","","","京五",19.38,"2011款 日产ZN6493 2.4L 手动 四驱高级型"
22583,"日产",2008,"","日产ZN6493","","","两驱","标准","","","2.4L","","手动","","","","","","","","","","国四",15.18,"2008款 日产ZN6493 2.4L 手动 两驱 标准型"
22584,"日产",2008,"","日产ZN6493","高级车","","两驱","","","","2.4L","","手动","","","","","","","","","","国四",16.38,"2008款 日产ZN6493 2.4L 手动 两驱 高级车"
22585,"日产",2008,"","日产ZN6493","","","四驱","标准","","","2.4L","","手动","","","","","","","","","","国四",18.68,"2008款 日产ZN6493 2.4L 手动 四驱 标准型"
22586,"日产",2008,"","日产ZN6493","高级车","","四驱","","","","2.4L","","手动","","","","","","","","","","国四",19.38,"2008款 日产ZN6493 2.4L 手动 四驱 高级车"
22587,"日产",2008,"","日产ZN6493","","","","标准","","","2.0L","","自动","","","","","","","","","","国四",13.88,"2008款 日产ZN6493 2.0L 自动 标准型"
22588,"日产",2013,"","日产ZN6494","","","两驱","标准","","","2.4L","","手动","","","","","","","KA24","","","国四",15.18,"2013款 日产ZN6494 2.4L 手动 两驱标准型KA24"
22589,"日产",2013,"","日产ZN6494","","","两驱","高级","","","2.4L","","手动","","","","","","","KA24","","","国四",16.38,"2013款 日产ZN6494 2.4L 手动 两驱高级型KA24"
2259,"奔驰",2010,"","唯雅诺-进口","导航型","","","商务","","","3.0","","","","","","","","","","","","欧四",75.8,"2010款 唯雅诺(进口) 3.0 商务导航版"
22590,"日产",2013,"","日产ZN6494","","","四驱","标准","","","2.4L","","手动","","","","","","","KA24","","","国四",18.68,"2013款 日产ZN6494 2.4L 手动 四驱标准型KA24"
22591,"日产",2013,"","日产ZN6494","","","四驱","高级","","","2.4L","","手动","","","","","","","KA24","","","国四",19.38,"2013款 日产ZN6494 2.4L 手动 四驱高级型KA24"
22592,"日产",2012,"","日产ZN6494","","","两驱","标准","","","2.4L","","手动","","","","","","","","","","京五",15.18,"2012款 日产ZN6494 2.4L 手动 两驱标准版"
22593,"日产",2012,"","日产ZN6494","","","两驱","高级","","","2.4L","","手动","","","","","","","","","","京五",16.38,"2012款 日产ZN6494 2.4L 手动 两驱高级版"
22594,"日产",2012,"","日产ZN6494","","","四驱","标准","","","2.4L","","手动","","","","","","","","","","京五",18.68,"2012款 日产ZN6494 2.4L 手动 四驱标准版"
22595,"日产",2012,"","日产ZN6494","","","四驱","高级","","","2.4L","","手动","","","","","","","","","","京五",19.38,"2012款 日产ZN6494 2.4L 手动 四驱高级版"
22616,"日产",2006,"","贵士","","","","","","","3.5L","","自动","7座","","","","","","","","","欧三",49.3,"2006款 贵士 3.5L 自动 7座"
22618,"东风风度",2008,"","御轩","","","","标准","","","2.0L","","手动","7座","","","","","","","","","欧四",12.98,"2008款 御轩 2.0L 手动 标准型7座"
22619,"东风风度",2008,"","御轩","","","","豪华","","","2.0L","","手动","7座","","","","","","","","","欧四",13.98,"2008款 御轩 2.0L 手动 豪华型7座"
2262,"奔驰",2004,"","唯雅诺-进口","","","","","","","3.2L","","手动","","","","","","","","","","欧三",53,"2004款 唯雅诺(进口) 3.2L 手动"
22624,"东风风度",2008,"","锐骐皮卡","","","两驱","高级","","","2.4L","","手动","","","欧二","","","","","","","欧二",15.38,"2008款 锐骐皮卡 2.4L 手动 高级型 两驱 欧II"
22625,"东风风度",2008,"","锐骐皮卡","","","两驱","高级","","","2.4L","","手动","","","欧三","","","","","","","欧二",15.88,"2008款 锐骐皮卡 2.4L 手动 高级型 两驱 欧III"
22628,"东风风度",2008,"","锐骐皮卡","","","四驱","高级","","","2.4L","","手动","","","欧二","","","","","","","欧二",18.38,"2008款 锐骐皮卡 2.4L 手动 高级型 四驱 欧II"
22629,"东风风度",2008,"","锐骐皮卡","","","四驱","高级","","","2.4L","","手动","","","欧三","","","","","","","欧二",18.88,"2008款 锐骐皮卡 2.4L 手动 高级型 四驱 欧III"
2263,"奔驰",2004,"","唯雅诺-进口","","","","","VIANO","","3.0","","","","","","","","","","","","欧三",72,"2004款 唯雅诺(进口) Viano 3.0"
2264,"奔驰",2004,"","唯雅诺-进口","","","","","V6","","3.2L","","自动","","","","","","","","","","欧三",57,"2004款 唯雅诺(进口) 3.2L V6 手自一体"
22647,"东风风度",2006,"","锐骐皮卡","","","两驱","豪华","","","3.2T","","手动","","柴油组装","","","","","","","","国二",9.08,"2006款 锐骐皮卡 3.2T 手动 豪华型 后驱 柴油组装机"
22651,"东风风度",2006,"","锐骐皮卡","","","四驱","豪华","","","3.2T","","手动","","柴油原装","","","","","","","","国二",12.48,"2006款 锐骐皮卡 3.2T 手动 豪华型 四驱 柴油原装机"
22656,"东风风度",2010,"","锐骐皮卡","","","两驱","标准","","","3.0T","","手动","5座","","","","","","CYQD80-E3","","","国三",8.38,"2010款 锐骐皮卡 3.0T 手动 两驱标准型CYQD80-E3 5座"
22658,"东风风度",2010,"","锐骐皮卡","","","两驱","标准","","","3.0L","","手动","5座","","国三","","","","","","","国三",10.98,"2010款 锐骐皮卡 3.0L 手动 国Ⅲ 两驱标准型5座"
22674,"日产",2011,"","D22","","","两驱","标准","","","2.5T","","手动","","","","","","","","","","国三",14.38,"2011款 D22 2.5T 手动 两驱标准型"
22675,"日产",2011,"","D22","","","两驱","高级","","","2.5T","","手动","","","","","","","","","","国三",15.88,"2011款 D22 2.5T 手动 两驱高级型"
